home_MSOA,work_MSOA,commuter_count
E02003116,E02003070,8
E02003117,E02003070,9
E02003118,E02003070,12
E02003119,E02003070,15
E02003120,E02003070,20
E02003121,E02003070,10
E02002988,E02003071,1
E02002989,E02003071,2
E02002990,E02003071,1
E02002992,E02003071,1
E02002995,E02003071,1
E02002996,E02003071,1
E02002997,E02003071,1
E02002999,E02003071,2
E02003000,E02003071,1
E02003002,E02003071,1
E02003004,E02003071,1
E02003005,E02003071,2
E02003008,E02003071,1
E02003009,E02003071,1
E02003011,E02003071,2
E02003012,E02003071,1
E02003013,E02003071,5
E02003014,E02003071,2
E02003015,E02003071,3
E02003016,E02003071,1
E02003017,E02003071,2
E02003018,E02003071,1
E02003019,E02003071,7
E02003020,E02003071,4
E02003021,E02003071,1
E02003022,E02003071,1
E02003023,E02003071,4
E02003024,E02003071,2
E02003025,E02003071,4
E02003026,E02003071,3
E02003027,E02003071,2
E02003028,E02003071,4
E02003029,E02003071,1
E02003031,E02003071,5
E02003032,E02003071,2
E02003033,E02003071,6
E02003034,E02003071,2
E02003036,E02003071,3
E02003037,E02003071,11
E02003039,E02003071,6
E02003040,E02003071,1
E02003041,E02003071,3
E02003043,E02003071,3
E02003044,E02003071,2
E02003045,E02003071,8
E02003046,E02003071,3
E02003047,E02003071,3
E02003048,E02003071,5
E02003050,E02003071,6
E02003051,E02003071,4
E02003052,E02003071,5
E02003053,E02003071,1
E02003054,E02003071,1
E02003055,E02003071,1
E02003057,E02003071,2
E02003058,E02003071,1
E02003060,E02003071,1
E02003061,E02003071,2
E02003062,E02003071,3
E02003063,E02003071,1
E02006888,E02003071,1
E02006889,E02003071,2
E02006890,E02003071,1
E02003065,E02003071,54
E02003066,E02003071,42
E02003067,E02003071,54
E02003068,E02003071,18
E02003069,E02003071,228
E02003070,E02003071,63
E02003071,E02003071,516
E02003072,E02003071,75
E02003073,E02003071,52
E02003074,E02003071,484
E02003075,E02003071,28
E02003076,E02003071,150
E02003077,E02003071,10
E02003078,E02003071,46
E02003079,E02003071,43
E02003080,E02003071,27
E02003081,E02003071,28
E02003082,E02003071,26
E02003084,E02003071,28
E02003085,E02003071,25
E02003086,E02003071,17
E02003087,E02003071,37
E02003088,E02003071,22
E02003089,E02003071,8
E02006845,E02003071,34
E02006846,E02003071,27
E02003090,E02003071,2
E02003092,E02003071,3
E02003093,E02003071,4
E02003094,E02003071,7
E02003095,E02003071,1
E02003097,E02003071,1
E02003098,E02003071,5
E02003099,E02003071,2
E02003100,E02003071,1
E02003101,E02003071,4
E02003103,E02003071,1
E02003104,E02003071,2
E02003105,E02003071,1
E02003106,E02003071,5
E02003107,E02003071,1
E02003108,E02003071,3
E02003109,E02003071,5
E02003110,E02003071,7
E02003111,E02003071,1
E02003112,E02003071,2
E02003113,E02003071,1
E02003114,E02003071,3
E02003115,E02003071,2
E02003117,E02003071,3
E02003120,E02003071,1
E02003121,E02003071,3
E02002985,E02003072,3
E02002986,E02003072,5
E02002987,E02003072,4
E02002988,E02003072,3
E02002990,E02003072,1
E02002991,E02003072,3
E02002993,E02003072,3
E02002996,E02003072,1
E02002997,E02003072,1
E02002998,E02003072,1
E02003000,E02003072,1
E02003002,E02003072,1
E02003004,E02003072,10
E02003005,E02003072,7
E02003006,E02003072,1
E02003009,E02003072,1
E02003012,E02003072,7
E02003013,E02003072,6
E02003014,E02003072,5
E02003015,E02003072,2
E02003016,E02003072,8
E02003017,E02003072,4
E02003018,E02003072,7
E02003019,E02003072,9
E02003020,E02003072,5
E02003021,E02003072,6
E02003022,E02003072,7
E02003023,E02003072,4
E02003024,E02003072,7
E02003025,E02003072,4
E02003026,E02003072,5
E02003027,E02003072,9
E02003028,E02003072,15
E02003029,E02003072,5
E02003030,E02003072,5
E02003031,E02003072,5
E02003032,E02003072,6
E02003033,E02003072,9
E02003034,E02003072,25
E02003036,E02003072,9
E02003037,E02003072,9
E02003038,E02003072,7
E02003039,E02003072,19
E02003040,E02003072,8
E02003041,E02003072,13
E02003043,E02003072,8
E02003044,E02003072,9
E02003045,E02003072,11
E02003046,E02003072,14
E02003047,E02003072,12
E02003048,E02003072,9
E02003049,E02003072,10
E02003050,E02003072,17
E02003051,E02003072,15
E02003052,E02003072,21
E02003053,E02003072,14
E02003054,E02003072,1
E02003055,E02003072,7
E02003056,E02003072,13
E02003057,E02003072,10
E02003058,E02003072,14
E02003059,E02003072,15
E02003060,E02003072,13
E02003061,E02003072,13
E02003062,E02003072,8
E02003063,E02003072,11
E02003064,E02003072,7
E02006887,E02003072,10
E02006888,E02003072,1
E02006889,E02003072,10
E02006890,E02003072,7
E02003065,E02003072,60
E02003066,E02003072,30
E02003067,E02003072,44
E02003068,E02003072,33
E02003069,E02003072,54
E02003070,E02003072,116
E02003071,E02003072,79
E02003072,E02003072,650
E02003073,E02003072,378
E02003074,E02003072,85
E02003075,E02003072,106
E02003076,E02003072,76
E02003077,E02003072,35
E02003078,E02003072,32
E02003079,E02003072,42
E02003080,E02003072,37
E02003081,E02003072,42
E02003082,E02003072,22
E02003084,E02003072,31
E02003085,E02003072,10
E02003086,E02003072,12
E02003087,E02003072,33
E02003088,E02003072,32
E02003089,E02003072,15
E02006845,E02003072,40
E02006846,E02003072,32
E02003091,E02003072,2
E02003092,E02003072,1
E02003094,E02003072,2
E02003095,E02003072,3
E02003096,E02003072,2
E02003098,E02003072,3
E02003099,E02003072,4
E02003100,E02003072,4
E02003101,E02003072,5
E02003102,E02003072,7
E02003103,E02003072,5
E02003104,E02003072,2
E02003105,E02003072,2
E02003106,E02003072,4
E02003107,E02003072,6
E02003108,E02003072,3
E02003109,E02003072,1
E02003110,E02003072,6
E02003111,E02003072,6
E02003112,E02003072,5
E02003113,E02003072,5
E02003114,E02003072,6
E02003115,E02003072,7
E02003116,E02003072,3
E02003117,E02003072,13
E02003118,E02003072,10
E02003119,E02003072,12
E02003120,E02003072,18
E02003121,E02003072,11
E02002985,E02003073,3
E02002986,E02003073,2
E02002994,E02003073,3
E02003000,E02003073,3
E02003002,E02003073,1
E02003004,E02003073,3
E02003005,E02003073,3
E02003007,E02003073,4
E02003008,E02003073,2
E02003009,E02003073,1
E02003010,E02003073,3
E02003011,E02003073,3
E02003012,E02003073,4
E02003013,E02003073,3
E02003014,E02003073,2
E02003015,E02003073,2
E02003016,E02003073,2
E02003018,E02003073,3
E02003019,E02003073,3
E02003020,E02003073,2
E02003021,E02003073,3
E02003022,E02003073,4
E02003023,E02003073,2
E02003024,E02003073,2
E02003025,E02003073,5
E02003026,E02003073,1
E02003027,E02003073,3
E02003028,E02003073,1
E02003029,E02003073,2
E02003030,E02003073,1
E02003031,E02003073,2
E02003032,E02003073,1
E02003033,E02003073,2
E02003034,E02003073,2
E02003037,E02003073,5
E02003040,E02003073,1
E02003041,E02003073,1
E02003043,E02003073,1
E02003044,E02003073,5
E02003045,E02003073,6
E02003046,E02003073,3
E02003047,E02003073,5
E02003048,E02003073,3
E02003049,E02003073,2
E02003050,E02003073,4
E02003051,E02003073,2
E02003052,E02003073,1
E02003053,E02003073,7
E02003054,E02003073,4
E02003055,E02003073,3
E02003056,E02003073,1
E02003057,E02003073,2
E02003058,E02003073,2
E02003059,E02003073,3
E02003060,E02003073,3
E02003061,E02003073,3
E02003062,E02003073,3
E02003063,E02003073,4
E02006887,E02003073,2
E02006889,E02003073,4
E02006890,E02003073,3
E02003065,E02003073,24
E02003066,E02003073,14
E02003067,E02003073,15
E02003068,E02003073,14
E02003069,E02003073,15
E02003070,E02003073,51
E02003071,E02003073,24
E02003072,E02003073,242
E02003073,E02003073,202
E02003074,E02003073,34
E02003075,E02003073,35
E02003076,E02003073,28
E02003077,E02003073,13
E02003078,E02003073,16
E02003079,E02003073,8
E02003080,E02003073,5
E02003081,E02003073,4
E02003082,E02003073,6
E02003084,E02003073,3
E02003085,E02003073,4
E02003086,E02003073,4
E02003087,E02003073,9
E02003088,E02003073,11
E02003089,E02003073,2
E02006845,E02003073,3
E02006846,E02003073,5
E02003090,E02003073,1
E02003091,E02003073,3
E02003092,E02003073,2
E02003094,E02003073,7
E02003098,E02003073,3
E02003099,E02003073,1
E02003100,E02003073,3
E02003102,E02003073,2
E02003103,E02003073,1
E02003104,E02003073,6
E02003105,E02003073,8
E02003107,E02003073,2
E02003108,E02003073,2
E02003109,E02003073,1
E02003111,E02003073,1
E02003112,E02003073,1
E02003113,E02003073,1
E02003114,E02003073,1
E02003115,E02003073,4
E02003117,E02003073,2
E02003119,E02003073,3
E02003120,E02003073,2
E02003121,E02003073,1
E02002987,E02003074,1
E02002988,E02003074,1
E02002989,E02003074,2
E02002994,E02003074,1
E02002996,E02003074,1
E02003003,E02003074,1
E02003004,E02003074,2
E02003005,E02003074,1
E02003007,E02003074,3
E02003009,E02003074,2
E02003010,E02003074,1
E02003012,E02003074,1
E02003013,E02003074,2
E02003014,E02003074,2
E02003017,E02003074,1
E02003018,E02003074,1
E02003019,E02003074,3
E02003020,E02003074,3
E02003024,E02003074,1
E02003027,E02003074,1
E02003031,E02003074,1
E02003032,E02003074,2
E02003033,E02003074,1
E02003034,E02003074,2
E02003036,E02003074,2
E02003037,E02003074,1
E02003038,E02003074,3
E02003040,E02003074,1
E02003041,E02003074,2
E02003043,E02003074,3
E02003044,E02003074,2
E02003046,E02003074,1
E02003047,E02003074,9
E02003048,E02003074,1
E02003049,E02003074,2
E02003050,E02003074,5
E02003052,E02003074,4
E02003054,E02003074,2
E02003055,E02003074,3
E02003056,E02003074,2
E02003057,E02003074,1
E02003059,E02003074,1
E02003060,E02003074,3
E02003061,E02003074,2
E02003062,E02003074,2
E02003063,E02003074,1
E02003064,E02003074,1
E02006888,E02003074,1
E02006889,E02003074,1
E02003065,E02003074,33
E02003066,E02003074,20
E02003067,E02003074,20
E02003068,E02003074,10
E02003069,E02003074,65
E02003070,E02003074,31
E02003071,E02003074,198
E02003072,E02003074,38
E02003073,E02003074,28
E02003074,E02003074,366
E02003075,E02003074,8
E02003076,E02003074,63
E02003077,E02003074,8
E02003078,E02003074,25
E02003079,E02003074,35
E02003080,E02003074,27
E02003081,E02003074,31
E02003082,E02003074,15
E02003084,E02003074,19
E02003085,E02003074,20
E02003086,E02003074,10
E02003087,E02003074,27
E02003088,E02003074,13
E02003089,E02003074,4
E02006845,E02003074,24
E02006846,E02003074,34
E02003091,E02003074,1
E02003092,E02003074,1
E02003094,E02003074,3
E02003097,E02003074,6
E02003098,E02003074,3
E02003099,E02003074,1
E02003100,E02003074,2
E02003103,E02003074,2
E02003106,E02003074,1
E02003107,E02003074,2
E02003108,E02003074,1
E02003115,E02003074,2
E02003117,E02003074,1
E02003118,E02003074,5
E02003119,E02003074,3
E02003121,E02003074,2
E02002985,E02003075,4
E02002986,E02003075,1
E02002987,E02003075,3
E02002989,E02003075,2
E02002993,E02003075,2
E02002994,E02003075,2
E02002995,E02003075,1
E02002996,E02003075,7
E02002997,E02003075,1
E02002999,E02003075,2
E02003000,E02003075,4
E02003001,E02003075,1
E02003002,E02003075,1
E02003004,E02003075,6
E02003005,E02003075,8
E02003006,E02003075,3
E02003007,E02003075,4
E02003010,E02003075,4
E02003011,E02003075,1
E02003012,E02003075,10
E02003013,E02003075,1
E02003014,E02003075,4
E02003015,E02003075,1
E02003016,E02003075,1
E02003017,E02003075,7
E02003018,E02003075,6
E02003019,E02003075,4
E02003020,E02003075,7
E02003021,E02003075,5
E02003022,E02003075,5
E02003023,E02003075,2
E02003024,E02003075,2
E02003025,E02003075,4
E02003026,E02003075,5
E02003027,E02003075,18
E02003028,E02003075,11
E02003029,E02003075,1
E02003030,E02003075,3
E02003031,E02003075,10
E02003033,E02003075,9
E02003034,E02003075,5
E02003036,E02003075,7
E02003037,E02003075,14
E02003038,E02003075,4
E02003039,E02003075,7
E02003040,E02003075,12
E02003041,E02003075,8
E02003043,E02003075,8
E02003044,E02003075,3
E02003045,E02003075,12
E02003046,E02003075,8
E02003047,E02003075,24
E02003048,E02003075,10
E02003049,E02003075,10
E02003050,E02003075,21
E02003051,E02003075,12
E02003052,E02003075,14
E02003053,E02003075,6
E02003054,E02003075,7
E02003056,E02003075,11
E02003057,E02003075,8
E02003058,E02003075,13
E02003059,E02003075,6
E02003060,E02003075,9
E02003061,E02003075,11
E02003062,E02003075,5
E02003063,E02003075,13
E02003064,E02003075,3
E02006887,E02003075,1
E02006888,E02003075,4
E02006889,E02003075,3
E02006890,E02003075,8
E02003065,E02003075,24
E02003066,E02003075,18
E02003067,E02003075,14
E02003068,E02003075,12
E02003069,E02003075,12
E02003070,E02003075,84
E02003071,E02003075,24
E02003072,E02003075,110
E02003073,E02003075,79
E02003074,E02003075,27
E02003075,E02003075,207
E02003076,E02003075,79
E02003077,E02003075,38
E02003078,E02003075,37
E02003079,E02003075,16
E02003080,E02003075,13
E02003081,E02003075,15
E02003082,E02003075,11
E02003084,E02003075,5
E02003085,E02003075,2
E02003086,E02003075,2
E02003087,E02003075,20
E02003088,E02003075,30
E02003089,E02003075,5
E02006845,E02003075,23
E02006846,E02003075,16
E02003090,E02003075,1
E02003093,E02003075,1
E02003094,E02003075,7
E02003095,E02003075,3
E02003097,E02003075,3
E02003098,E02003075,11
E02003099,E02003075,1
E02003100,E02003075,3
E02003101,E02003075,1
E02003102,E02003075,2
E02003103,E02003075,1
E02003104,E02003075,2
E02003105,E02003075,1
E02003106,E02003075,7
E02003107,E02003075,2
E02003108,E02003075,2
E02003109,E02003075,1
E02003110,E02003075,1
E02003111,E02003075,4
E02003112,E02003075,2
E02003113,E02003075,2
E02003114,E02003075,1
E02003115,E02003075,4
E02003116,E02003075,1
E02003117,E02003075,6
E02003118,E02003075,5
E02003119,E02003075,1
E02003120,E02003075,1
E02003121,E02003075,4
E02002985,E02003076,4
E02002986,E02003076,5
E02002987,E02003076,2
E02002988,E02003076,2
E02002989,E02003076,1
E02002991,E02003076,1
E02002992,E02003076,5
E02002993,E02003076,3
E02002995,E02003076,2
E02002996,E02003076,4
E02002997,E02003076,3
E02002998,E02003076,2
E02002999,E02003076,2
E02003000,E02003076,1
E02003002,E02003076,2
E02003003,E02003076,1
E02003004,E02003076,6
E02003005,E02003076,8
E02003006,E02003076,1
E02003007,E02003076,6
E02003009,E02003076,1
E02003010,E02003076,2
E02003011,E02003076,1
E02003012,E02003076,5
E02003013,E02003076,7
E02003014,E02003076,5
E02003015,E02003076,5
E02003016,E02003076,3
E02003017,E02003076,6
E02003018,E02003076,7
E02003019,E02003076,6
E02003020,E02003076,6
E02003021,E02003076,2
E02003022,E02003076,6
E02003023,E02003076,6
E02003024,E02003076,9
E02003025,E02003076,2
E02003026,E02003076,7
E02003027,E02003076,4
E02003028,E02003076,14
E02003030,E02003076,6
E02003031,E02003076,10
E02003032,E02003076,6
E02003033,E02003076,4
E02003034,E02003076,7
E02003036,E02003076,3
E02003037,E02003076,16
E02003038,E02003076,3
E02003039,E02003076,2
E02003040,E02003076,12
E02003041,E02003076,3
E02003043,E02003076,8
E02003044,E02003076,9
E02003045,E02003076,7
E02003046,E02003076,9
E02003047,E02003076,9
E02003048,E02003076,8
E02003049,E02003076,4
E02003050,E02003076,12
E02003051,E02003076,10
E02003052,E02003076,4
E02003053,E02003076,16
E02003054,E02003076,5
E02003055,E02003076,9
E02003056,E02003076,11
E02003057,E02003076,8
E02003058,E02003076,9
E02003059,E02003076,9
E02003060,E02003076,13
E02003061,E02003076,20
E02003062,E02003076,7
E02003063,E02003076,7
E02003064,E02003076,7
E02006887,E02003076,3
E02006888,E02003076,1
E02006889,E02003076,7
E02006890,E02003076,5
E02003065,E02003076,41
E02003066,E02003076,44
E02003067,E02003076,41
E02003068,E02003076,17
E02003069,E02003076,95
E02003070,E02003076,69
E02003071,E02003076,216
E02003072,E02003076,97
E02003073,E02003076,66
E02003074,E02003076,264
E02003075,E02003076,46
E02003076,E02003076,665
E02003077,E02003076,52
E02003078,E02003076,93
E02003079,E02003076,89
E02003080,E02003076,50
E02003081,E02003076,65
E02003082,E02003076,54
E02003084,E02003076,37
E02003085,E02003076,45
E02003086,E02003076,36
E02003087,E02003076,62
E02003088,E02003076,54
E02003089,E02003076,28
E02006845,E02003076,81
E02006846,E02003076,71
E02003090,E02003076,6
E02003091,E02003076,5
E02003092,E02003076,5
E02003093,E02003076,4
E02003094,E02003076,11
E02003095,E02003076,3
E02003096,E02003076,2
E02003098,E02003076,9
E02003099,E02003076,7
E02003100,E02003076,10
E02003101,E02003076,7
E02003102,E02003076,3
E02003103,E02003076,2
E02003104,E02003076,13
E02003105,E02003076,8
E02003106,E02003076,2
E02003107,E02003076,6
E02003108,E02003076,6
E02003109,E02003076,1
E02003110,E02003076,8
E02003111,E02003076,3
E02003112,E02003076,7
E02003113,E02003076,2
E02003114,E02003076,3
E02003115,E02003076,6
E02003116,E02003076,12
E02003117,E02003076,5
E02003118,E02003076,7
E02003119,E02003076,4
E02003120,E02003076,10
E02003121,E02003076,10
E02002985,E02003077,6
E02002986,E02003077,12
E02002987,E02003077,4
E02002988,E02003077,4
E02002989,E02003077,3
E02002990,E02003077,2
E02002991,E02003077,10
E02002992,E02003077,1
E02002993,E02003077,3
E02002994,E02003077,2
E02002995,E02003077,4
E02002996,E02003077,2
E02002997,E02003077,3
E02002998,E02003077,1
E02002999,E02003077,3
E02003000,E02003077,16
E02003002,E02003077,6
E02003004,E02003077,35
E02003005,E02003077,56
E02003006,E02003077,8
E02003007,E02003077,18
E02003008,E02003077,9
E02003009,E02003077,13
E02003010,E02003077,5
E02003011,E02003077,5
E02003012,E02003077,15
E02003013,E02003077,12
E02003014,E02003077,2
E02003015,E02003077,6
E02003016,E02003077,6
E02003017,E02003077,3
E02003018,E02003077,10
E02003019,E02003077,20
E02003020,E02003077,5
E02003021,E02003077,13
E02003022,E02003077,9
E02003023,E02003077,6
E02003024,E02003077,10
E02003025,E02003077,7
E02003026,E02003077,13
E02003027,E02003077,7
E02003028,E02003077,15
E02003029,E02003077,1
E02003030,E02003077,7
E02003031,E02003077,10
E02003032,E02003077,11
E02003033,E02003077,11
E02003034,E02003077,19
